Client,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder
602,0,0,0,0.0,0.0,0.0,M,65,103,2,,,1.0,1.0,,84.30642857142857,,,0.0,1053.8028571428572,,1975.9375,1317.1014285714284,23.0,17.0,2021.6742857142856,1317.1014285714284,250.0,287.74178571428575,433.57142857142856,64.0,27.0,7.0,27.0,6.0
1394,0,0,0,0.0,0.0,0.0,M,38,36,1,,,,,,37.470000000000006,,,,,,860.5500000000001,860.5500000000001,3.0,3.0,1330.204642857143,1330.204642857143,357.14285714285717,502.1689285714286,464.85714285714283,31.0,31.0,1.0,24.0,5.0
1155,0,1,1,0.0,0.21428571428571427,11.97642857142857,F,69,219,1,,,,,,31.785714285714285,,,,,,107.1432142857143,107.1432142857143,2.0,2.0,107.85714285714286,107.85714285714286,107.14285714285714,0.0,0.0,3.0,3.0,2.0,0.0,0.0
801,1,1,0,51.965535714285714,3.9285714285714284,0.0,F,44,24,1,,,,,,28.571428571428573,,,,,,0.0007142857142857143,0.0007142857142857143,1.0,1.0,305.575,305.575,57.142857142857146,211.28928571428574,35.714285714285715,9.0,9.0,3.0,4.0,1.0
1285,0,0,0,0.0,0.0,0.0,M,76,4,1,,,,,,84.30357142857143,,,,,,552.2146428571428,552.2146428571428,2.0,2.0,570.4157142857142,570.4157142857142,25.0,69.52285714285715,470.7142857142857,12.0,12.0,1.0,8.0,2.0
149,0,0,0,0.0,0.0,0.0,M,54,18,1,,,,,,574.6835714285714,,,,,,635.215,635.215,2.0,2.0,629.1071428571429,629.1071428571429,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
757,1,0,0,9.93982142857143,0.0,0.0,F,50,108,1,,,,,,1202.2350000000001,,,,,,1183.3957142857143,1183.3957142857143,5.0,5.0,1117.882142857143,1117.882142857143,535.7142857142857,0.0,363.89285714285717,7.0,7.0,2.0,0.0,2.0
1361,0,0,0,0.0,0.0,0.0,F,64,10,1,,,,,,2869.156071428571,,,,,,0.004285714285714286,0.004285714285714286,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
346,0,0,0,0.0,0.0,0.0,M,52,71,1,,,1.0,,,248.77142857142857,,,468.0807142857143,,,800.4735714285714,800.4735714285714,5.0,5.0,1951.5357142857142,1951.5357142857142,178.57142857142858,127.78571428571429,1641.6785714285713,20.0,20.0,1.0,6.0,12.0
1577,0,0,0,0.0,0.0,0.0,M,66,72,1,,,,,,6280.635,,,,,,269.10785714285714,269.10785714285714,3.0,3.0,272.6,272.6,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
560,0,0,0,0.0,0.0,0.0,M,58,25,1,,,,,,6586.222857142857,,,,,,26.78607142857143,26.78607142857143,2.0,2.0,42.67857142857143,42.67857142857143,35.714285714285715,6.964285714285714,0.0,5.0,5.0,4.0,1.0,0.0
549,0,0,0,0.0,0.0,0.0,M,30,58,1,,,,,,192.7760714285714,,,,,,0.0071428571428571435,0.0071428571428571435,1.0,1.0,445.25,445.25,428.57142857142856,12.428571428571429,0.0,15.0,15.0,9.0,1.0,0.0
1152,0,0,0,0.0,0.0,0.0,M,16,179,1,,,,,,727.3235714285714,,,,,,164.64357142857145,164.64357142857145,3.0,3.0,151.82857142857142,151.82857142857142,17.857142857142858,115.47142857142856,16.321428571428573,12.0,12.0,1.0,9.0,1.0
376,0,0,0,0.0,0.0,0.0,M,61,50,1,,,1.0,1.0,,140.06,,,0.0,617.6560714285714,,751.4557142857142,750.005,9.0,6.0,483.35714285714283,481.92857142857144,0.0,0.0,470.4642857142857,12.0,10.0,0.0,0.0,7.0
740,0,0,0,0.0,0.0,0.0,F,71,1,1,,2.0,,,,314.6092857142857,,24739.06428571429,,,,420.7635714285714,420.7635714285714,2.0,2.0,876.5357142857143,876.5357142857143,857.1428571428571,0.0,17.857142857142858,6.0,6.0,2.0,0.0,1.0
725,1,0,0,2.5944642857142854,0.0,0.0,F,31,74,1,,20.0,,,,374.2242857142857,,0.0,,,,1156.5575000000001,1156.5575000000001,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,0,0,0,0.0,0.0,0.0,F,46,170,1,,,1.0,,,231.26857142857145,,,0.0,,,854.5564285714287,854.5564285714287,4.0,4.0,502.92857142857144,502.92857142857144,285.7142857142857,54.82142857142857,159.0,11.0,11.0,2.0,3.0,5.0
209,1,0,0,0.26071428571428573,0.0,0.0,M,70,16,1,,,,,,6833.382857142858,,,,,,178.5725,178.5725,2.0,2.0,175.21428571428572,175.21428571428572,0.0,0.0,172.82142857142858,3.0,3.0,0.0,0.0,2.0
478,0,1,0,0.0,4.5,0.0,M,41,11,1,,,1.0,,,33573.15178571428,,,0.0,,,20.075,20.075,3.0,3.0,247.5,247.5,0.0,0.0,247.5,5.0,5.0,0.0,0.0,5.0
747,1,0,1,0.25,0.0,3.892857142857143,M,31,20,1,,,1.0,,,43.13,,,1459.457142857143,,,1322.7310714285716,1322.7192857142857,18.0,17.0,1270.2,1243.0249999999999,535.7142857142857,75.90607142857142,624.4285714285714,36.0,33.0,3.0,3.0,24.0
49,0,1,0,0.0,15.24642857142857,0.0,F,46,19,2,,,,,,4.145357142857143,,,,,,415.73821428571426,415.73821428571426,9.0,9.0,111.71428571428571,111.71428571428571,0.0,0.0,108.67857142857143,3.0,3.0,0.0,0.0,2.0
776,0,0,1,0.0,0.0,3.1489285714285713,M,33,152,2,1.0,1.0,,,,0.0,10977.926785714286,11162.439642857144,,,,393.0678571428571,392.89428571428573,4.0,3.0,339.42571428571426,339.42571428571426,0.0,0.0,334.7471428571429,9.0,9.0,0.0,0.0,8.0
271,0,1,1,0.0,3.573928571428571,6.642857142857143,M,24,70,1,2.0,1.0,,,,0.0014285714285714286,3822.741785714286,4394.670714285714,,,,391.65785714285715,242.8232142857143,7.0,5.0,123.80535714285715,123.80535714285715,0.0,0.0,120.41250000000001,8.0,8.0,0.0,0.0,7.0
1167,0,1,0,0.0,2.142857142857143,0.0,F,53,53,1,1.0,,1.0,,,213.06857142857143,3877.464285714286,,0.0,,,1161.5360714285714,1160.870357142857,4.0,3.0,699.5782142857142,699.5782142857142,178.57142857142858,65.64964285714287,455.25,14.0,14.0,1.0,1.0,11.0
884,0,0,1,0.0,0.0,9.029642857142857,F,32,149,1,,,1.0,,,2250.3082142857143,,,0.0,,,203.2207142857143,202.70107142857142,8.0,7.0,1030.3964285714285,827.6982142857142,0.0,0.0,822.9285714285714,22.0,16.0,0.0,0.0,14.0
388,0,1,1,0.0,37.23321428571428,7.285714285714286,F,40,89,1,,,,1.0,,357.14285714285717,,,,0.7142857142857143,,5014.412142857143,3304.287857142857,12.0,5.0,3428.0135714285716,3412.3892857142855,0.0,0.0,1447.25,25.0,19.0,0.0,0.0,13.0
1486,0,0,0,0.0,0.0,0.0,F,27,75,1,,,,,,2373.6896428571426,,,,,,7311.4400000000005,7311.4400000000005,10.0,10.0,7460.381785714286,7460.381785714286,178.57142857142858,0.0,2357.307857142857,27.0,27.0,1.0,0.0,20.0
600,0,0,1,0.0,0.0,10.928571428571429,M,50,150,1,1.0,4.0,,,,1189.3225,8771.733571428571,28004.9075,,,,1441.3821428571428,515.5107142857142,17.0,8.0,1421.702142857143,1392.5107142857144,214.28571428571428,105.925,35.714285714285715,21.0,12.0,2.0,4.0,1.0
873,0,1,1,0.0,16.52357142857143,12.75,F,31,150,1,,,,,,107.2625,,,,,,20647.720714285715,20647.720714285715,13.0,13.0,35196.56642857143,35196.56642857143,0.0,1745.1371428571426,30069.696428571428,64.0,64.0,0.0,31.0,23.0
895,0,1,0,0.0,4.286785714285714,0.0,F,22,25,1,1.0,,,,,997.9667857142857,26797.119285714285,,,,,478.35035714285715,464.8385714285714,4.0,2.0,542.3214285714286,542.3214285714286,535.7142857142857,0.0,6.607142857142857,4.0,4.0,3.0,0.0,1.0
1091,1,0,1,4.910714285714286,0.0,10.107142857142858,F,42,174,1,1.0,26.0,,,,7.107142857142857,0.008928571428571428,0.0,,,,6273.769285714286,6271.618571428572,5.0,4.0,2366.9285714285716,2366.9285714285716,2142.8571428571427,0.0,222.53571428571428,7.0,7.0,2.0,0.0,2.0
1017,0,0,0,0.0,0.0,0.0,M,57,145,1,,,,,,903.6382142857143,,,,,,0.005,0.005,1.0,1.0,118.04642857142858,118.04642857142858,25.0,91.79642857142858,0.0,12.0,12.0,2.0,9.0,0.0
1259,0,0,1,0.0,0.0,12.659285714285714,M,26,228,2,,,,,1.0,0.0,,,,,2933.3135714285713,370.67607142857145,339.2867857142857,3.0,2.0,327.5371428571429,323.18,17.857142857142858,33.25142857142857,221.5,15.0,13.0,1.0,3.0,7.0
1355,0,1,1,0.0,3.392857142857143,5.857142857142857,F,55,101,1,,,,,,0.5932142857142857,,,,,,921.1196428571428,921.1196428571428,2.0,2.0,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1500,1,1,1,21.025000000000002,2.3528571428571428,6.571428571428571,F,33,15,1,,,1.0,,,90.45321428571428,,,0.0,,,0.0007142857142857143,0.0007142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0,0,0,0.0,0.0,0.0,F,44,13,1,1.0,,,,,128.38821428571427,0.0,,,,,838.6692857142858,731.4303571428571,7.0,5.0,716.1432142857142,573.2860714285714,78.57142857142857,117.46464285714286,375.82142857142856,21.0,20.0,4.0,9.0,6.0
1158,1,0,0,1.65625,0.0,0.0,F,33,0,1,1.0,,1.0,,,7.142857142857143,3684.8639285714285,,0.0,,,4396.207142857143,4272.805714285714,7.0,5.0,6316.8,4945.839999999999,1250.0,0.0,3468.272857142857,21.0,19.0,1.0,0.0,15.0
812,0,0,0,0.0,0.0,0.0,M,29,175,1,,,,,,6302.067857142857,,,,,,0.002857142857142857,0.002857142857142857,1.0,1.0,2.5,2.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
269,0,0,1,0.0,0.0,12.547857142857142,F,39,61,1,1.0,,1.0,,,611.0925,11325.131785714286,,984.7853571428572,,,648.8060714285714,643.7989285714285,3.0,2.0,1450.0714285714287,1450.0714285714287,107.14285714285714,0.0,268.7142857142857,10.0,10.0,1.0,0.0,7.0
1135,1,0,0,6.136428571428572,0.0,0.0,F,67,27,1,1.0,2.0,1.0,,,2253.8857142857146,405.61428571428576,0.0,166.20714285714286,,,5500.921785714286,5499.166785714287,13.0,10.0,526.2142857142857,526.2142857142857,267.85714285714283,0.0,244.60714285714286,8.0,8.0,1.0,0.0,5.0
1311,0,0,0,0.0,0.0,0.0,F,66,135,1,,,,,,155.63464285714286,,,,,,785.7232142857143,785.7232142857143,3.0,3.0,736.6464285714285,736.6464285714285,17.857142857142858,159.8607142857143,554.0714285714286,17.0,17.0,1.0,3.0,11.0
836,1,1,0,3.416607142857143,11.0,0.0,F,27,129,2,,,,,,920.6767857142858,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
399,1,0,0,0.08750000000000001,0.0,0.0,M,59,152,1,,,,,,451.7967857142857,,,,,,0.0032142857142857142,0.0032142857142857142,1.0,1.0,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1402,0,0,0,0.0,0.0,0.0,M,34,151,1,,,,,,6.307857142857143,,,,,,178.57142857142858,178.57142857142858,1.0,1.0,189.16071428571428,189.16071428571428,178.57142857142858,7.196428571428571,0.0,5.0,5.0,1.0,3.0,0.0
1600,0,1,1,0.0,3.9285714285714284,9.214285714285714,F,44,200,1,1.0,,1.0,,,243.63107142857143,7280.285714285715,,0.0,,,3211.069285714286,1624.5657142857142,16.0,4.0,3235.036071428571,1610.4714285714285,464.2857142857143,142.98285714285714,71.42857142857143,14.0,11.0,2.0,2.0,1.0
883,1,0,0,2.2319642857142856,0.0,0.0,F,34,67,1,,,,,,236.21785714285716,,,,,,354.6435714285714,354.6435714285714,4.0,4.0,341.8307142857143,341.8307142857143,257.14285714285717,0.0,82.18785714285715,7.0,7.0,2.0,0.0,4.0
1571,1,1,0,3.45375,4.571428571428571,0.0,M,39,211,1,,,,,,23635.8,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,2.6785714285714284,2.6785714285714284,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
1301,0,0,0,0.0,0.0,0.0,M,52,71,1,,,1.0,,,603.4128571428572,,,93.60357142857143,,,799.4435714285713,799.4435714285713,7.0,7.0,587.3571428571429,587.3571428571429,0.0,0.0,578.3928571428571,13.0,13.0,0.0,0.0,11.0
225,0,0,1,0.0,0.0,8.130714285714285,M,14,187,1,,,1.0,,,345.6860714285714,,,618.3975,,,0.0075,0.0075,1.0,1.0,130.52142857142857,130.52142857142857,0.0,111.23571428571428,19.285714285714285,5.0,5.0,0.0,4.0,1.0
390,1,0,0,1.3798214285714285,0.0,0.0,M,50,67,1,1.0,79.0,,,,442.34607142857146,0.39571428571428574,5468.865357142858,,,,1839.9928571428572,1836.7453571428573,6.0,4.0,701.9875000000001,701.9875000000001,89.28571428571429,213.9517857142857,397.14285714285717,38.0,38.0,2.0,29.0,6.0
1035,0,0,1,0.0,0.0,15.678571428571429,F,32,145,3,1.0,1.0,,,,104.60178571428571,4644.8207142857145,15094.395,,,,923.1692857142858,922.0932142857143,4.0,3.0,342.67857142857144,342.67857142857144,178.57142857142858,0.0,159.5,7.0,7.0,1.0,0.0,5.0
457,0,0,0,0.0,0.0,0.0,F,73,0,1,,,1.0,,,427.5753571428572,,,0.0,,,2959.5814285714287,2004.2567857142858,17.0,14.0,2703.7096428571426,2004.2567857142858,464.2857142857143,100.86428571428571,335.82142857142856,27.0,16.0,2.0,5.0,3.0
1307,0,0,0,0.0,0.0,0.0,F,50,150,1,,,1.0,,,0.012857142857142857,,,0.0,,,1452.4725,1452.4725,4.0,4.0,1305.1182142857142,1305.1182142857142,517.8571428571429,284.83250000000004,497.14285714285717,35.0,35.0,3.0,14.0,16.0
1532,0,0,0,0.0,0.0,0.0,M,35,101,1,,2.0,,,,883.8357142857143,,0.0,,,,2285.725357142857,2285.725357142857,4.0,4.0,1500.2378571428574,1500.2378571428574,0.0,231.27357142857142,1265.5714285714287,14.0,14.0,0.0,5.0,8.0
1436,0,1,1,0.0,6.285714285714286,2.107142857142857,M,24,123,1,1.0,6.0,,,,1453.9053571428572,2331.7110714285714,4075.0,,,,14.312857142857142,14.289285714285715,3.0,2.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1592,0,0,1,0.0,0.0,12.5,F,70,73,3,,,,,,71.61821428571429,,,,,,0.0,0.0,0.0,0.0,4.107142857142857,4.107142857142857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1087,1,1,0,8.805892857142856,4.357142857142857,0.0,M,29,34,1,1.0,18.0,,,,0.0,0.0,3687.2599999999998,,,,1430.577142857143,1428.5825,3.0,2.0,1508.7857142857142,80.21428571428571,0.0,80.21428571428571,0.0,2.0,1.0,0.0,1.0,0.0
73,0,1,1,0.0,1.7857142857142858,18.353928571428572,M,87,163,1,1.0,1.0,1.0,,,179.35714285714286,21.01607142857143,53571.42857142857,0.0,,,1283.6885714285713,533.3767857142857,6.0,3.0,1053.6,1053.5960714285713,0.0,0.0,304.51642857142855,4.0,3.0,0.0,0.0,2.0
1084,0,0,0,0.0,0.0,0.0,M,23,102,1,,,,,,529.0857142857143,,,,,,253.59678571428572,253.59678571428572,2.0,2.0,731.9064285714286,731.9064285714286,535.7142857142857,190.47785714285715,0.0,15.0,15.0,4.0,7.0,0.0
402,0,0,0,0.0,0.0,0.0,F,29,30,1,,,,,,3358.467857142857,,,,,,8912.037142857143,8912.037142857143,4.0,4.0,10656.658571428572,10656.658571428572,1114.4782142857143,3637.616785714286,2261.1760714285715,37.0,37.0,5.0,18.0,5.0
758,0,0,0,0.0,0.0,0.0,M,33,31,1,1.0,,,,,8826.644285714287,9129.4875,,,,,775.2871428571428,703.0092857142856,4.0,2.0,988.1264285714286,988.1264285714286,475.0,438.8764285714286,71.42857142857143,23.0,23.0,5.0,13.0,1.0
692,0,1,1,0.0,4.285714285714286,13.13107142857143,M,32,126,1,,,1.0,,,641.1296428571429,,,0.0,,,1092.6328571428571,930.532142857143,13.0,10.0,1142.7139285714286,980.6467857142858,71.42857142857143,120.39285714285714,567.0103571428572,31.0,25.0,2.0,9.0,9.0
1195,0,0,1,0.0,0.0,3.3214285714285716,M,68,200,1,,,1.0,,,120.15178571428571,,,0.0,,,1227.0417857142857,1227.0417857142857,2.0,2.0,1094.6739285714286,1094.6739285714286,357.14285714285717,330.8525,401.57142857142856,30.0,30.0,1.0,16.0,11.0
721,0,1,0,0.0,4.464285714285714,0.0,F,67,82,1,1.0,,1.0,,,218.69464285714284,27896.886785714283,,526.4889285714286,,,1197.4842857142855,1190.4464285714287,6.0,5.0,1147.9,1147.9,178.57142857142858,151.95357142857142,813.875,17.0,17.0,1.0,4.0,11.0
372,1,1,1,24.545892857142857,1.7867857142857144,17.214285714285715,F,39,172,1,2.0,,,,,21493.719642857144,6884.011785714285,,,,,178.5725,178.5725,2.0,2.0,119.82142857142857,119.82142857142857,117.85714285714286,0.0,0.0,4.0,4.0,3.0,0.0,0.0
558,0,0,1,0.0,0.0,8.318214285714285,F,29,172,1,,,,,,393.41285714285715,,,,,,1448.2724999999998,1448.2724999999998,3.0,3.0,1754.9928571428572,1754.9928571428572,767.8571428571429,337.45714285714286,645.75,34.0,34.0,4.0,12.0,17.0
1322,0,1,0,0.0,14.285714285714286,0.0,M,63,52,1,,2.0,1.0,,,454.69607142857143,,0.0,93.72678571428571,,,836.6082142857142,836.6082142857142,2.0,2.0,811.8264285714286,811.8264285714286,207.14285714285714,136.70499999999998,338.92857142857144,15.0,15.0,1.0,6.0,5.0
702,0,0,0,0.0,0.0,0.0,F,71,168,1,1.0,1.0,,1.0,,238.22785714285715,391.9985714285714,4718.126071428572,,0.0,,1846.1646428571428,1677.8778571428572,15.0,8.0,1764.9275,1523.7382142857143,496.42857142857144,676.5346428571429,479.32142857142856,46.0,40.0,4.0,24.0,12.0
69,1,0,0,42.71660714285714,0.0,0.0,M,41,17,1,,,,,,1909.81,,,,,,3851.0192857142856,3851.0192857142856,3.0,3.0,988.4967857142857,988.4967857142857,135.71428571428572,199.08214285714286,653.7003571428571,21.0,21.0,2.0,10.0,9.0
316,0,0,1,0.0,0.0,15.015357142857143,F,1,211,1,,,,,,22.733571428571427,,,,,,1022.8460714285713,1022.8460714285713,6.0,6.0,1026.8178571428573,1026.8178571428573,535.7142857142857,7.710714285714286,481.4642857142857,21.0,21.0,6.0,1.0,9.0
1059,1,0,0,1.3689285714285713,0.0,0.0,M,34,48,1,1.0,4.0,,,,819.1517857142857,1816.0475000000001,210.35714285714286,,,,1234.1964285714287,876.2532142857143,6.0,3.0,925.3249999999999,925.3249999999999,328.57142857142856,94.21785714285714,502.5357142857143,14.0,14.0,3.0,2.0,9.0
407,0,0,0,0.0,0.0,0.0,M,32,12,1,,,,,,5215.269642857143,,,,,,783.5225,783.5225,3.0,3.0,705.967857142857,705.967857142857,178.57142857142858,64.50357142857142,459.32142857142856,19.0,19.0,1.0,3.0,14.0
452,0,1,0,0.0,1.9642857142857142,0.0,F,74,0,2,,,,,,4474.592142857143,,,,,,0.01892857142857143,0.01892857142857143,1.0,1.0,62.892857142857146,62.892857142857146,0.0,0.0,58.07142857142857,2.0,2.0,0.0,0.0,1.0
763,0,0,0,0.0,0.0,0.0,F,83,126,1,,,1.0,1.0,1.0,5292.1792857142855,,,0.0,1529.0589285714286,2906.9817857142857,938.5910714285714,880.9,7.0,2.0,642.75,635.1071428571429,500.0,0.0,16.071428571428573,10.0,5.0,1.0,0.0,1.0
1254,0,0,1,0.0,0.0,2.107142857142857,M,39,180,1,,,,,,740.4503571428571,,,,,,2555.5185714285717,2555.5185714285717,7.0,7.0,2398.9792857142857,2398.9792857142857,750.0,364.9792857142857,1278.5714285714287,36.0,36.0,4.0,17.0,13.0
732,1,0,1,3.0301785714285714,0.0,10.214285714285714,M,43,63,3,1.0,6.0,,,,301.15607142857147,347.4171428571429,49993.39928571428,,,,329.63892857142855,328.8971428571429,3.0,2.0,450.15714285714284,450.15714285714284,0.0,315.90714285714284,129.71428571428572,9.0,9.0,0.0,4.0,4.0
614,1,1,1,83.03803571428571,3.7510714285714286,4.248214285714286,M,58,28,1,2.0,17.0,1.0,1.0,,0.0,7143.0425000000005,0.0,0.0,0.0,,8403.025357142857,8298.769285714287,16.0,9.0,9704.470714285713,9485.227499999999,357.14285714285717,341.82321428571424,5161.464285714285,46.0,33.0,1.0,13.0,24.0
398,1,0,0,0.9701785714285714,0.0,0.0,F,56,30,2,1.0,,,,,3692.966785714286,23.599285714285713,,,,,6.915357142857142,0.005714285714285714,2.0,1.0,23.678571428571427,23.678571428571427,0.0,0.0,20.785714285714285,3.0,3.0,0.0,0.0,1.0
823,0,0,0,0.0,0.0,0.0,F,49,9,1,1.0,,,,,13177.153214285714,725.6314285714286,,,,,3214.316071428572,3214.316071428572,2.0,2.0,3481.531071428571,3481.531071428571,0.0,1800.720357142857,230.82142857142858,52.0,52.0,0.0,44.0,5.0
1143,1,0,0,2.0083928571428573,0.0,0.0,M,53,65,1,,,,,,4577.445000000001,,,,,,847.8353571428571,847.8353571428571,2.0,2.0,260.2857142857143,260.2857142857143,0.0,0.0,257.25,7.0,7.0,0.0,0.0,6.0
285,0,1,0,0.0,5.642857142857143,0.0,F,76,249,1,,,,,,89.44571428571429,,,,,,388.6432142857143,388.6432142857143,2.0,2.0,395.14285714285717,395.14285714285717,382.14285714285717,7.107142857142857,0.0,6.0,6.0,2.0,1.0,0.0
992,0,0,0,0.0,0.0,0.0,M,24,83,1,,,,,,1795.1217857142858,,,,,,168.5725,168.5725,6.0,6.0,99.96428571428571,99.96428571428571,53.57142857142857,46.392857142857146,0.0,2.0,2.0,1.0,1.0,0.0
533,1,0,0,0.4473214285714286,0.0,0.0,F,63,27,1,,,,,,50.0,,,,,,7.143928571428572,7.143928571428572,2.0,2.0,8.642857142857142,8.642857142857142,3.5714285714285716,4.607142857142857,0.0,3.0,3.0,1.0,1.0,0.0
483,0,0,1,0.0,0.0,10.809642857142858,F,57,175,1,,4.0,1.0,,,1345.2339285714286,,0.0,8.868928571428572,,,1000.0810714285715,1000.0810714285715,2.0,2.0,808.1,808.1,35.714285714285715,16.428571428571427,104.82142857142857,7.0,7.0,1.0,2.0,1.0
826,0,0,1,0.0,0.0,2.8214285714285716,F,30,108,1,,1.0,1.0,1.0,,0.0,,62103.26857142857,0.0,0.0,,1610.2435714285714,1504.4739285714284,18.0,13.0,1689.4035714285715,1478.895,196.42857142857142,174.4935714285714,107.14285714285714,43.0,32.0,6.0,17.0,1.0
1408,1,1,0,1.6635714285714285,5.357142857142857,0.0,F,23,122,1,1.0,1.0,,,,31792.100714285712,12620.789999999999,0.0,,,,2.5942857142857143,0.003928571428571429,2.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
604,1,0,0,3.0798214285714285,0.0,0.0,M,47,44,1,,,,1.0,,5645.113928571429,,,,1044.1435714285715,,3232.9814285714283,3232.265,6.0,4.0,2387.4,2385.9714285714285,0.0,0.0,2132.8214285714284,13.0,11.0,0.0,0.0,8.0
1020,0,0,0,0.0,0.0,0.0,M,21,150,1,,,,,,240.9632142857143,,,,,,0.0017857142857142859,0.0017857142857142859,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0,1,0,0.0,3.607142857142857,0.0,F,42,172,1,1.0,,,,,4783.925357142857,5770.629285714285,,,,,0.02964285714285714,0.02964285714285714,2.0,2.0,92.32142857142857,92.32142857142857,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
147,0,0,1,0.0,0.0,15.613214285714287,M,25,176,1,,,,,,125.5625,,,,,,542.9378571428572,542.9378571428572,4.0,4.0,205.71428571428572,205.71428571428572,17.857142857142858,2.142857142857143,185.71428571428572,6.0,6.0,1.0,1.0,4.0
764,0,0,0,0.0,0.0,0.0,F,51,36,1,2.0,,,,,13436.164285714285,8.710714285714285,,,,,2867.8067857142855,2857.153214285714,3.0,2.0,2395.308571428571,2395.308571428571,0.0,475.13,1920.0714285714287,39.0,39.0,0.0,27.0,11.0
508,0,0,0,0.0,0.0,0.0,F,53,0,1,,,,,,1329.2439285714286,,,,,,1639.662857142857,1639.662857142857,3.0,3.0,1299.107142857143,1299.107142857143,0.0,60.357142857142854,1225.0,6.0,6.0,0.0,1.0,1.0
281,0,0,0,0.0,0.0,0.0,M,30,140,1,,1.0,,,,355.7167857142857,,26801.155,,,,2708.7110714285714,2708.7110714285714,2.0,2.0,1388.2142857142858,1361.9285714285713,771.4285714285714,230.17857142857142,385.2857142857143,11.0,10.0,4.0,3.0,2.0
219,0,1,0,0.0,4.286785714285714,0.0,M,70,50,1,1.0,27.0,,,,1400.1689285714288,389883.8307142857,15095.649285714286,,,,33213.0075,8192.971071428572,6.0,3.0,40102.309285714284,40102.309285714284,0.0,0.0,25498.309285714287,17.0,17.0,0.0,0.0,9.0
162,0,0,0,0.0,0.0,0.0,F,51,123,1,,,,,,1.9646428571428571,,,,,,500.03785714285715,500.03785714285715,2.0,2.0,380.7857142857143,380.7857142857143,178.57142857142858,0.0,202.21428571428572,6.0,6.0,3.0,0.0,3.0
116,0,0,0,0.0,0.0,0.0,F,47,239,1,,,,,,637.8357142857143,,,,,,91.0807142857143,91.0807142857143,2.0,2.0,126.92857142857143,126.92857142857143,0.0,124.96428571428571,0.0,2.0,2.0,0.0,1.0,0.0
361,0,0,0,0.0,0.0,0.0,M,71,168,1,1.0,1.0,,,,1642.2603571428572,1586.6567857142857,1714.2857142857142,,,,2776.88,2232.2946428571427,10.0,8.0,2117.4035714285715,2117.4035714285715,357.14285714285717,176.11785714285716,864.1071428571429,19.0,19.0,1.0,5.0,10.0
1392,1,0,1,1.674642857142857,0.0,1.75,F,29,152,1,1.0,3.0,,,,10.714285714285714,1726.8857142857144,0.0,,,,791.0521428571428,674.6246428571429,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0,0,0,0.0,0.0,0.0,M,37,26,1,,,,,,0.5064285714285715,,,,,,607.3932142857142,607.3932142857142,2.0,2.0,166.96428571428572,166.96428571428572,142.85714285714286,0.0,21.428571428571427,5.0,5.0,2.0,0.0,1.0
29,0,1,0,0.0,4.286785714285714,0.0,F,60,150,1,,,1.0,,,373.3542857142857,,,0.0,,,199.4935714285714,192.62178571428572,5.0,4.0,385.24357142857144,192.62178571428572,92.85714285714286,0.0,89.28571428571429,8.0,4.0,1.0,0.0,1.0
437,1,0,0,54.330357142857146,0.0,0.0,F,45,58,1,,,,,,3.4274999999999998,,,,,,1900.4896428571428,1900.4896428571428,12.0,12.0,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
